short_name,long_name,Sub-Borough Area,2005-2009,2006-2010,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016
rent_gross_recent_med_adj,"Median rent, recent movers ($2017)",Williamsburg/Greenpoint,1703.685112,1694.7979,1754.22225,1778.788196,1840.652235,1933.00977,2034.686049,2208
rent_gross_recent_med_adj,"Median rent, recent movers ($2017)",Brooklyn Heights/Fort Greene,1857.15022,1900.360484,1984.929055,2000.876054,2020.10301,2087.852961,2201.463594,2331
rent_gross_recent_med_adj,"Median rent, recent movers ($2017)",Bedford Stuyvesant,1207.703676,1277.112224,1310.882445,1361.721796,1368.953055,1398.648954,1450.459255,1553
rent_gross_recent_med_adj,"Median rent, recent movers ($2017)",Bushwick,1343.375728,1367.865918,1382.1145,1469.116394,1501.233912,1544.383722,1629.366076,1703
rent_gross_recent_med_adj,"Median rent, recent movers ($2017)",East New York/Starrett City,1209.927808,1229.001832,1210.944935,1201.151232,1167.968187,1193.203413,1193.722913,1254
rent_gross_recent_med_adj,"Median rent, recent movers ($2017)",Hillcrest/Fresh Meadows,1429.00481,1472.834046,1477.79935,1470.15906,1481.750685,1438.118787,1465.62085,1510
rent_gross_recent_med_adj,"Median rent, recent movers ($2017)",Ozone Park/Woodhaven,1407.875556,1419.256564,1429.956925,1489.969714,1466.36919,1467.46815,1470.674715,1519
rent_gross_recent_med_adj,"Median rent, recent movers ($2017)",South Ozone Park/Howard Beach,1502.401166,1466.273538,1410.819955,1355.4658,1348.444395,1429.010364,1459.556212,1470
rent_gross_recent_med_adj,"Median rent, recent movers ($2017)",Greenwich Village/Financial District,2714.553106,2696.368788,2764.229,2742.21158,2753.287605,2817.538848,2837.239811,2785
rent_gross_recent_med_adj,"Median rent, recent movers ($2017)",Lower East Side/Chinatown,1893.848398,1909.107828,1913.697,1990.449394,1939.093803,1945.154334,2138.795668,2190
rent_gross_recent_med_adj,"Median rent, recent movers ($2017)",Chelsea/Clinton/Midtown,2516.605358,2478.778606,2537.774855,2524.294386,2591.269191,2580.71985,2665.408401,2694
