short_name,long_name,Sub-Borough Area,2005-2009,2006-2010,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Middle Village/Ridgewood,1100.94534,1107.632434,1130.144395,1136.50594,1113.620238,1121.348076,1132.06576,1171
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Rego Park/Forest Hills,1242.177722,1306.63451,1337.46157,1313.75916,1314.605106,1326.793617,1324.11263,1359
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Flushing/Whitestone,1167.6693,1189.638784,1192.87113,1207.407228,1216.163538,1234.69734,1213.938373,1234
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Hillcrest/Fresh Meadows,1185.462356,1218.067652,1201.37645,1209.49256,1189.50228,1214.4564,1212.9276,1270
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Ozone Park/Woodhaven,1123.18666,1129.500794,1148.2182,1153.188596,1189.50228,1198.263648,1244.261563,1267
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Central Harlem,765.101408,804.755648,833.52136,844.55946,892.12671,915.902535,919.80343,933
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",East Harlem,732.851494,750.084748,830.331865,896.69276,903.406473,874.408608,897.566424,890
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Washington Heights/Inwood,1000.8594,1038.7471,1074.859815,1104.183294,1115.671104,1137.540828,1148.238128,1175
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Mott Haven/Hunts Point,659.455138,666.98498,658.099135,638.111592,657.302553,615.324576,607.474573,650
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Morrisania/Belmont,711.72224,733.683478,780.36311,779.914168,801.888606,819.75807,812.661492,826
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Highbridge/South Concourse,900.77346,922.844792,954.72217,978.020708,991.593711,1001.92653,1011.783773,1014
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",University Heights/Fordham,934.13544,945.80657,968.543315,992.618032,994.67001,1012.047,1021.891503,1034
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Kingsbridge Heights/Mosholu,978.61808,993.916962,1020.6384,1056.220658,1071.577485,1089.974619,1105.785662,1105
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Riverdale/Kingsbridge,1063.135096,1099.978508,1143.96554,1156.316594,1194.629445,1204.33593,1212.9276,1226
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Soundview/Parkchester,955.264694,985.169618,1003.62776,1021.81268,1035.68733,1053.540927,1054.236239,1070
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Throgs Neck/Co-op City,911.89412,919.564538,935.5852,886.2661,898.279308,936.143475,899.58797,921
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Pelham Parkway,1024.212786,1033.28001,1049.343855,1060.391322,1073.628351,1116.287841,1141.162717,1165
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Williamsbridge/Baychester,997.523202,997.197216,1015.322575,1034.324672,1051.068825,1059.613209,1065.354742,1063
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Williamsburg/Greenpoint,1099.833274,1140.434974,1203.50278,1289.777842,1323.834003,1430.022411,1544.461144,1620
gross_rent_0_1beds,"Median rent, studios and 1-bedrooms ($2017)",Brooklyn Heights/Fort Greene,1145.42798,1312.1016,1460.78871,1514.993698,1587.370284,1615.227012,1686.980137,1725
