short_name,long_name,Sub-Borough Area,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
pop_laborforce_pct,Labor force participation rate,Morningside Heights/Hamilton Heights,,0.564084218158229,0.618889446493995,0.582154988545699,0.600205092836271,0.55940022080912,0.570314469637125,0.606218272963362,0.583533103010647,0.581162432848311,0.604312840826332,0.597197456986286
pop_laborforce_pct,Labor force participation rate,Central Harlem,,0.606522871038142,0.617441980393778,0.625974269884496,0.624783362218371,0.56798810799332,0.598653390046455,0.623862543981633,0.608145132057021,0.643010231656634,0.66844728067974,0.650496490326999
pop_laborforce_pct,Labor force participation rate,East Harlem,0.542028638199554,0.528481983006756,0.54525237409689,0.600164888852699,0.544525499474238,0.532788803097016,0.557656534473205,0.547428768219433,0.569211341485791,0.537225270885934,0.570618614005478,0.521560818772207
pop_laborforce_pct,Labor force participation rate,Washington Heights/Inwood,0.649082280593575,0.628563092111923,0.630489524599398,0.667993174514167,0.658047868405571,0.669269631816923,0.65847480556563,0.661337687098683,0.626526203231896,0.641391423553099,0.66900565569602,0.666744924872123
pop_laborforce_pct,Labor force participation rate,Mott Haven/Hunts Point,0.474212673398142,0.477686372293012,0.495277927697316,0.486303209968039,0.462132976670287,0.49146195073292,0.529895577504108,0.496485545946318,0.493887634344703,0.472195620769693,0.516794319128459,0.531147619965311
pop_laborforce_pct,Labor force participation rate,Morrisania/Belmont,0.534825974893465,0.53285387684077,0.522725599199475,0.530437970563514,0.556472169439681,0.533039609445329,0.56494056046381,0.524898437827198,0.575172021519477,0.540623015319795,0.548334786666055,0.568694835965058
pop_laborforce_pct,Labor force participation rate,Highbridge/South Concourse,0.582838255293609,0.584210911600766,0.611798788493616,0.621428062061307,0.630362778336867,0.575946194716073,0.556547505983361,0.610960358659745,0.584810150992152,0.562288861341635,0.578562447073315,0.605421499355641
pop_laborforce_pct,Labor force participation rate,University Heights/Fordham,0.588325100994552,0.61047484236263,0.625639351397695,0.678817276775356,0.615420977524081,0.636741865772625,0.635444182192538,0.609387972956945,0.602097304972704,0.575753669178897,0.569373218032802,0.622322357699633
pop_laborforce_pct,Labor force participation rate,Kingsbridge Heights/Mosholu,0.628045361096156,0.578256596675508,0.633931052892876,0.626281749636131,0.618188903080553,0.616877045348294,0.630296162989624,0.616076729379491,0.612657638102096,0.645716063425399,0.657656941989554,0.670209245374004
pop_laborforce_pct,Labor force participation rate,Riverdale/Kingsbridge,0.611486792295182,0.625706246482836,0.597455746195919,0.627398677431133,0.638152155975199,0.631633923015379,0.634641922436355,0.603833569257188,0.6487893834864,0.617575522577461,0.643750984672864,0.646707922172047
pop_laborforce_pct,Labor force participation rate,Soundview/Parkchester,0.599950384195836,0.58997532456818,0.565166921995115,0.596830318932495,0.576224606455017,0.603424223208624,0.593724519719055,0.604428545877303,0.583381175802929,0.595885329730016,0.60262167999199,0.60162252445717
pop_laborforce_pct,Labor force participation rate,Throgs Neck/Co-op City,,0.571117309615283,,0.619945953166261,0.58275869430627,0.590225728687267,0.609718544670001,0.591851465693548,0.577377917728795,0.586250621329086,0.61034984384696,0.577422743103544
pop_laborforce_pct,Labor force participation rate,Pelham Parkway,0.616979491998791,0.567162256454297,0.608340080099879,0.583869841762333,0.588781915470196,0.602334225090367,0.591282109220135,0.641424873110577,0.618797256538446,0.630788659937412,0.616981044199152,0.607126061855258
pop_laborforce_pct,Labor force participation rate,Williamsbridge/Baychester,0.627399709694146,0.655892933191979,0.632261493497936,0.624082767421722,0.67675994162057,0.61070780399274,0.649177830547964,0.63889968552348,0.632068570999869,0.639632519085389,0.659245190109388,0.626373260813519
pop_laborforce_pct,Labor force participation rate,Williamsburg/Greenpoint,0.580555968495901,0.576661507433985,0.624852070999623,0.597412995516333,0.64430240044146,0.663452924363295,0.682651146299067,0.692369157011586,0.679745892317948,0.725767547362704,0.688209198118465,0.689092968990329
pop_laborforce_pct,Labor force participation rate,Brooklyn Heights/Fort Greene,0.679407824092777,0.650693065031523,0.660470588198223,0.668761095486007,0.694400957271775,0.698539002167569,0.67324617788414,0.699919762204351,0.694232048629781,0.68740278586387,0.70450644915869,0.697596592637663
pop_laborforce_pct,Labor force participation rate,Bedford Stuyvesant,0.560544023195689,0.574433865156974,0.575666096396162,0.589788887907429,0.555230190235603,0.582513169854472,0.601359071501594,0.660073834618107,0.644214442430602,0.62749294405712,0.639817040778657,0.662984567927829
pop_laborforce_pct,Labor force participation rate,Bushwick,0.571838387695607,0.590301245803638,0.602711696294136,0.58944353770825,0.578108644825528,0.615854325398272,0.641132864474435,0.675583228668395,0.70785274403729,0.700782116905895,0.692243452362985,0.674108190310667
pop_laborforce_pct,Labor force participation rate,East New York/Starrett City,0.539547295695229,0.540690677596582,0.546781878096226,0.58984126984127,0.589088808053189,0.519287268770403,0.512580350604381,0.540086614898768,0.603125026028002,0.551860096434233,0.584697479681471,0.545584459623117
pop_laborforce_pct,Labor force participation rate,Park Slope/Carroll Gardens,0.746017481396848,0.744479601833189,,0.739598604199789,0.766428506645975,0.766687370600414,0.772635447336184,0.765113580193849,0.775715357410781,0.749551247086825,0.775270936988245,0.741568239996407
pop_laborforce_pct,Labor force participation rate,Sunset Park,0.612444730999414,0.634824243839776,0.613893205299973,0.625029692517486,0.670142346203172,0.674704400417833,0.670855069555912,0.650473137843376,0.665258422489853,0.658984404367111,0.654623147874724,0.670440940033524
