short_name,long_name,Sub-Borough Area,2005-2009,2006-2010,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Brownsville/Ocean Hill,0.279445544554455,0.271221374045802,0.270288805913282,0.274084280629234,0.279752418368482,0.278938965091806,0.280837696335079,0.264739884393064
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",East Flatbush,0.36291097865795,0.335018445142779,0.320367590191529,0.310379887235419,0.29880073800738,0.29786438618627,0.293029417138681,0.310930013880804
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Flatlands/Canarsie,0.333675775631806,0.285427331043867,0.314560113824994,0.305936599423631,0.299783007845101,0.287495843032923,0.294912899433579,0.29321020604249
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Astoria,0.355650711117908,0.337759521080117,0.327413879808901,0.304767919166404,0.296742428934167,0.292794815860388,0.2893311540557,0.306606862231535
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Sunnyside/Woodside,0.351435221101629,0.35214570041987,0.336988868070098,0.331433054393305,0.343441963387648,0.34553092418261,0.345166766526862,0.370784274595889
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Throgs Neck/Co-op City,0.270806241872562,0.259595877627201,0.309963931469793,0.295993287182715,0.309510012233597,0.340450538687561,0.324347989242604,0.31836154701594
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Greenwich Village/Financial District,0.203464697356615,0.205606258148631,0.214310332942717,0.211934156378601,0.192910555076215,0.189631650750341,0.172369785435112,0.194081418056181
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Lower East Side/Chinatown,0.279956278180079,0.278933377182164,0.279202968699581,0.291290313830797,0.269699082765649,0.271198240093565,0.27702864437884,0.293783527926791
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Chelsea/Clinton/Midtown,0.254264392324094,0.237155984591823,0.251994051642558,0.275450177376622,0.260754285714286,0.264914148192715,0.275832981864192,0.26150289017341
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Stuyvesant Town/Turtle Bay,0.254728341715662,0.253204018011777,0.251098938256577,0.233136505731157,0.226930826057757,0.194340590865772,0.16904125853369,0.167080231596361
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Upper West Side,0.235515361534886,0.250496442164488,0.230012448299402,0.246654076689383,0.237899450437614,0.240175401962831,0.247556722779524,0.264860529364584
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Upper East Side,0.254349193041291,0.226423531749975,0.22646125019518,0.242498469075321,0.254019292604502,0.246914202226812,0.258302194621336,0.260085337470908
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Morningside Heights/Hamilton Heights,0.286057300993,0.27568932192024,0.277476687654419,0.265055981143194,0.264360495203216,0.253767703043065,0.251117032178725,0.269470793809286
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Central Harlem,0.300434281061274,0.289648622981956,0.27974297188755,0.280634076763485,0.289853181076672,0.271625682618671,0.284027105517909,0.301763511799036
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",East Harlem,0.27344262295082,0.289202646477048,0.313638966551016,0.318163195629908,0.308705070060245,0.313927202437506,0.305421785421785,0.306569343065693
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Washington Heights/Inwood,0.277194045150619,0.284472769409038,0.293613654346106,0.287650327988338,0.267896562598549,0.283873334709133,0.301991942703671,0.292080092965049
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Mott Haven/Hunts Point,0.268245330999973,0.266855385285392,0.28270656779661,0.292196007259528,0.307254623044097,0.314775812631632,0.31726252287,0.299107472154606
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Morrisania/Belmont,0.260858476370221,0.271307694205294,0.264955587181626,0.273278918687385,0.279949767794522,0.29347800558961,0.299782799574842,0.293456055674037
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Highbridge/South Concourse,0.288112297119462,0.287761883307051,0.288888888888889,0.292170878595148,0.302041267909498,0.29976717112922,0.273998745876387,0.281290392072383
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",University Heights/Fordham,0.269544640961078,0.272921420630741,0.293329371564404,0.29046170206481,0.301836587129429,0.296576535419581,0.288776054085898,0.279128590078329
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Kingsbridge Heights/Mosholu,0.291632401315789,0.279957299172671,0.29429876837505,0.305554642023218,0.303804435810264,0.31207062600321,0.318327167847514,0.321225329943092
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Riverdale/Kingsbridge,0.290526571810775,0.307784935878138,0.288391996142719,0.297503045066991,0.302693847834001,0.309925766283525,0.32456984719047,0.328236193612892
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Soundview/Parkchester,0.289085872576177,0.306394438185266,0.299205131780784,0.299512114446374,0.279147713670098,0.290882974686975,0.283546493343118,0.287643467024754
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Jackson Heights,0.357047159699893,0.352658482240377,0.366459893048128,0.330872040260705,0.321796937953263,0.31008174386921,0.30819345443397,0.305065651464533
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Elmhurst/Corona,0.369625719769674,0.361323863900107,0.35269310107724,0.328499141592121,0.33028362305581,0.326521662866164,0.312828438948995,0.313988608905765
rburden_mod_ami_le80,"Moderately rent-burdened households, low income",Middle Village/Ridgewood,0.363126232243062,0.36824055666004,0.338807756763227,0.322354316897291,0.327354260089686,0.310028856376247,0.310033878039059,0.310177036960348
