short_name,long_name,Sub-Borough Area,2000,2005-2009,2006-2010,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016
rent_burden_sev_pct,Severely rent-burdened households,Williamsbridge/Baychester,0.260921266741207,0.269326234756646,0.27612852213916,0.303320877106395,0.328314110778869,0.337375731509554,0.350288651084202,0.347999859762297,0.341731625835189
rent_burden_sev_pct,Severely rent-burdened households,Williamsburg/Greenpoint,0.236569555174356,0.281162049635987,0.275855094610994,0.273606470898541,0.280438607785074,0.269873163380635,0.272034596375618,0.26287564504705,0.269950874977805
rent_burden_sev_pct,Severely rent-burdened households,Brooklyn Heights/Fort Greene,0.185724711720468,0.206496666350681,0.2042189488998,0.208654882203908,0.212895549448993,0.211890072910824,0.208955635161201,0.209055055161755,0.198217675595866
rent_burden_sev_pct,Severely rent-burdened households,Bedford Stuyvesant,0.288084228941443,0.317357079901529,0.324108045644952,0.317300891215165,0.315901843892971,0.327705975147372,0.32039491479578,0.315381728500965,0.31052091284778
rent_burden_sev_pct,Severely rent-burdened households,Bushwick,0.318947476756875,0.365417350128439,0.357098519109692,0.348863570307504,0.36003633576518,0.342018551848263,0.328138949760571,0.329754890090672,0.326119442813684
rent_burden_sev_pct,Severely rent-burdened households,East New York/Starrett City,0.271306903374352,0.314202800552222,0.333930607590813,0.335598202895335,0.326868869094599,0.318306557658224,0.320366650635132,0.312011745803092,0.314566747276037
rent_burden_sev_pct,Severely rent-burdened households,Park Slope/Carroll Gardens,0.183863580092293,0.167779275872275,0.170632333767927,0.170134437760905,0.169172810236757,0.171019818873868,0.172181788775675,0.164758166542317,0.16738267265508
rent_burden_sev_pct,Severely rent-burdened households,Sunset Park,0.263643621266965,0.31059316485531,0.315834374333506,0.32659790072295,0.330078720937328,0.328906704201218,0.33612315963101,0.344788817988453,0.34930790525992
rent_burden_sev_pct,Severely rent-burdened households,Sheepshead Bay/Gravesend,0.283283026135905,0.308094563677961,0.294996486816316,0.303782291174654,0.296599679627203,0.316284233900814,0.321576092812758,0.326043237807944,0.313293396091856
rent_burden_sev_pct,Severely rent-burdened households,Brownsville/Ocean Hill,0.296183048751118,0.319995958371224,0.322400129387029,0.326082130965594,0.343543202873889,0.345579972530903,0.350821057715528,0.350669090692337,0.362493327797877
